Date_from;Date_to;KROPPAN BRU;MOHOLTLIA;SELSBAKK;MOHOLT RAMPE 2;Jonsvannsveien vest for Steinanvegen
01.11.2019 21:00;01.11.2019 22:00;1199;402;205;74;250
01.11.2019 22:00;01.11.2019 23:00;950;344;147;46;243
01.11.2019 23:00;02.11.2019 00:00;837;306;151;44;192
02.11.2019 00:00;02.11.2019 01:00;576;180;107;22;135
02.11.2019 01:00;02.11.2019 02:00;458;135;84;23;114
02.11.2019 02:00;02.11.2019 03:00;372;73;63;10;74
02.11.2019 03:00;02.11.2019 04:00;260;84;39;7;63
02.11.2019 04:00;02.11.2019 05:00;155;65;11;5;18
02.11.2019 05:00;02.11.2019 06:00;210;110;24;6;29
02.11.2019 06:00;02.11.2019 07:00;296;132;58;5;35
02.11.2019 07:00;02.11.2019 08:00;540;282;98;19;65
02.11.2019 08:00;02.11.2019 09:00;847;406;143;17;171
02.11.2019 09:00;02.11.2019 10:00;1446;701;233;39;309
02.11.2019 10:00;02.11.2019 11:00;2036;1027;343;77;466
02.11.2019 11:00;02.11.2019 12:00;2690;1393;441;151;725
02.11.2019 12:00;02.11.2019 13:00;3011;1506;536;216;837
02.11.2019 13:00;02.11.2019 14:00;3172;1611;558;245;868
02.11.2019 14:00;02.11.2019 15:00;3325;1538;535;246;853
02.11.2019 15:00;02.11.2019 16:00;3262;1405;564;246;877
02.11.2019 16:00;02.11.2019 17:00;2842;1257;473;221;772
02.11.2019 17:00;02.11.2019 18:00;2717;1035;437;180;638
02.11.2019 18:00;02.11.2019 19:00;2187;859;385;131;556
02.11.2019 19:00;02.11.2019 20:00;1643;614;300;105;427
02.11.2019 20:00;02.11.2019 21:00;1304;511;281;63;299
02.11.2019 21:00;02.11.2019 22:00;1065;404;162;36;237
02.11.2019 22:00;02.11.2019 23:00;908;298;127;37;166
02.11.2019 23:00;03.11.2019 00:00;714;253;120;26;168
03.11.2019 00:00;03.11.2019 01:00;722;216;91;30;137
03.11.2019 01:00;03.11.2019 02:00;562;191;101;26;124
03.11.2019 02:00;03.11.2019 03:00;451;96;85;19;85
03.11.2019 03:00;03.11.2019 04:00;363;92;57;10;58
03.11.2019 04:00;03.11.2019 05:00;184;68;28;10;33
03.11.2019 05:00;03.11.2019 06:00;124;48;32;3;22
03.11.2019 06:00;03.11.2019 07:00;174;62;38;8;30
03.11.2019 07:00;03.11.2019 08:00;439;213;67;7;65
03.11.2019 08:00;03.11.2019 09:00;486;184;112;20;120
03.11.2019 09:00;03.11.2019 10:00;813;375;134;17;175
03.11.2019 10:00;03.11.2019 11:00;1227;591;202;79;411
03.11.2019 11:00;03.11.2019 12:00;1730;856;345;79;557
03.11.2019 12:00;03.11.2019 13:00;2262;1039;392;121;766
03.11.2019 13:00;03.11.2019 14:00;2398;1258;439;131;838
03.11.2019 14:00;03.11.2019 15:00;2871;1443;494;176;920
03.11.2019 15:00;03.11.2019 16:00;3168;1559;564;186;922
03.11.2019 16:00;03.11.2019 17:00;3117;1486;504;178;836
03.11.2019 17:00;03.11.2019 18:00;3050;1453;468;170;702
03.11.2019 18:00;03.11.2019 19:00;2617;1284;435;158;647
03.11.2019 19:00;03.11.2019 20:00;2290;1186;382;126;601
03.11.2019 20:00;03.11.2019 21:00;1783;757;278;114;442
03.11.2019 21:00;03.11.2019 22:00;1127;536;218;86;310
03.11.2019 22:00;03.11.2019 23:00;836;384;169;50;207
03.11.2019 23:00;04.11.2019 00:00;380;182;71;25;76
04.11.2019 00:00;04.11.2019 01:00;173;64;32;15;38
04.11.2019 01:00;04.11.2019 02:00;105;52;16;1;12
04.11.2019 02:00;04.11.2019 03:00;68;15;11;2;9
04.11.2019 03:00;04.11.2019 04:00;73;28;14;2;15
04.11.2019 04:00;04.11.2019 05:00;190;122;19;4;22
04.11.2019 05:00;04.11.2019 06:00;650;374;100;17;61
04.11.2019 06:00;04.11.2019 07:00;2904;1468;482;62;337
04.11.2019 07:00;04.11.2019 08:00;4869;2728;753;223;1019
04.11.2019 08:00;04.11.2019 09:00;3787;2085;503;213;918
04.11.2019 09:00;04.11.2019 10:00;2527;1255;366;130;555
04.11.2019 10:00;04.11.2019 11:00;2482;1249;409;153;535
04.11.2019 11:00;04.11.2019 12:00;2666;1322;419;150;582
04.11.2019 12:00;04.11.2019 13:00;2752;1236;468;156;601
04.11.2019 13:00;04.11.2019 14:00;2846;1357;468;187;606
04.11.2019 14:00;04.11.2019 15:00;3563;1575;648;182;793
04.11.2019 15:00;04.11.2019 16:00;5135;3094;801;270;1228
04.11.2019 16:00;04.11.2019 17:00;4455;2558;670;322;1154
04.11.2019 17:00;04.11.2019 18:00;2820;1389;563;164;782
04.11.2019 18:00;04.11.2019 19:00;2416;1235;418;183;724
04.11.2019 19:00;04.11.2019 20:00;2114;1100;398;172;620
04.11.2019 20:00;04.11.2019 21:00;1653;751;319;127;514
04.11.2019 21:00;04.11.2019 22:00;1494;707;284;85;408
04.11.2019 22:00;04.11.2019 23:00;860;424;154;67;253
04.11.2019 23:00;05.11.2019 00:00;381;142;63;23;81
05.11.2019 00:00;05.11.2019 01:00;134;67;36;7;33
05.11.2019 01:00;05.11.2019 02:00;76;24;18;4;14
05.11.2019 02:00;05.11.2019 03:00;39;14;11;1;6
05.11.2019 03:00;05.11.2019 04:00;67;22;11;1;9
05.11.2019 04:00;05.11.2019 05:00;146;91;42;6;28
05.11.2019 05:00;05.11.2019 06:00;547;338;74;14;58
05.11.2019 06:00;05.11.2019 07:00;2807;1421;487;63;333
05.11.2019 07:00;05.11.2019 08:00;4679;2679;702;215;997
05.11.2019 08:00;05.11.2019 09:00;3844;1991;507;209;882
05.11.2019 09:00;05.11.2019 10:00;2409;1193;380;111;522
05.11.2019 10:00;05.11.2019 11:00;2480;1187;348;132;526
05.11.2019 11:00;05.11.2019 12:00;2656;1279;418;127;558
05.11.2019 12:00;05.11.2019 13:00;2774;1286;441;154;571
05.11.2019 13:00;05.11.2019 14:00;2887;1354;477;156;689
05.11.2019 14:00;05.11.2019 15:00;3500;1545;640;190;838
05.11.2019 15:00;05.11.2019 16:00;5036;2975;805;272;1246
05.11.2019 16:00;05.11.2019 17:00;4532;2606;618;355;1227
05.11.2019 17:00;05.11.2019 18:00;2927;1392;502;182;848
05.11.2019 18:00;05.11.2019 19:00;2420;1229;472;191;782
05.11.2019 19:00;05.11.2019 20:00;2234;1049;420;191;671
05.11.2019 20:00;05.11.2019 21:00;1924;838;341;153;551
05.11.2019 21:00;05.11.2019 22:00;1433;684;281;100;404
05.11.2019 22:00;05.11.2019 23:00;865;408;214;37;257
05.11.2019 23:00;06.11.2019 00:00;483;188;102;35;121
06.11.2019 00:00;06.11.2019 01:00;164;81;28;1;35
06.11.2019 01:00;06.11.2019 02:00;99;45;11;5;22
06.11.2019 02:00;06.11.2019 03:00;48;17;13;3;11
06.11.2019 03:00;06.11.2019 04:00;78;28;15;3;9
06.11.2019 04:00;06.11.2019 05:00;143;82;28;4;13
06.11.2019 05:00;06.11.2019 06:00;523;340;84;10;74
06.11.2019 06:00;06.11.2019 07:00;2821;1449;453;60;335
06.11.2019 07:00;06.11.2019 08:00;4709;2493;727;185;922
06.11.2019 08:00;06.11.2019 09:00;3676;1954;504;233;833
06.11.2019 09:00;06.11.2019 10:00;2468;1153;369;111;558
06.11.2019 10:00;06.11.2019 11:00;2438;1170;359;146;506
06.11.2019 11:00;06.11.2019 12:00;2672;1284;398;166;613
06.11.2019 12:00;06.11.2019 13:00;2648;1292;428;138;558
06.11.2019 13:00;06.11.2019 14:00;3007;1285;511;153;634
06.11.2019 14:00;06.11.2019 15:00;3697;1606;606;215;780
06.11.2019 15:00;06.11.2019 16:00;5183;2551;800;290;1192
06.11.2019 16:00;06.11.2019 17:00;4340;2231;669;275;1182
06.11.2019 17:00;06.11.2019 18:00;3022;1356;573;209;859
06.11.2019 18:00;06.11.2019 19:00;2477;1218;455;183;722
06.11.2019 19:00;06.11.2019 20:00;2319;1138;434;153;665
06.11.2019 20:00;06.11.2019 21:00;1833;849;348;118;514
06.11.2019 21:00;06.11.2019 22:00;1412;641;262;89;400
06.11.2019 22:00;06.11.2019 23:00;943;380;190;63;269
06.11.2019 23:00;07.11.2019 00:00;548;200;90;31;118
07.11.2019 00:00;07.11.2019 01:00;193;73;35;10;40
07.11.2019 01:00;07.11.2019 02:00;116;48;29;4;26
07.11.2019 02:00;07.11.2019 03:00;59;17;19;0;11
07.11.2019 03:00;07.11.2019 04:00;70;32;14;1;11
07.11.2019 04:00;07.11.2019 05:00;157;94;27;2;19
07.11.2019 05:00;07.11.2019 06:00;536;323;86;11;60
07.11.2019 06:00;07.11.2019 07:00;2823;1418;459;52;335
07.11.2019 07:00;07.11.2019 08:00;4642;2684;732;194;956
07.11.2019 08:00;07.11.2019 09:00;3677;1991;507;218;947
07.11.2019 09:00;07.11.2019 10:00;2435;1192;397;121;536
07.11.2019 10:00;07.11.2019 11:00;2377;1171;382;143;525
07.11.2019 11:00;07.11.2019 12:00;2651;1278;423;150;616
07.11.2019 12:00;07.11.2019 13:00;2768;1278;444;154;639
07.11.2019 13:00;07.11.2019 14:00;2988;1345;515;163;655
07.11.2019 14:00;07.11.2019 15:00;3739;1591;621;184;789
07.11.2019 15:00;07.11.2019 16:00;4992;2279;822;234;1199
07.11.2019 16:00;07.11.2019 17:00;4485;2379;733;251;1218
07.11.2019 17:00;07.11.2019 18:00;3369;1481;602;226;869
07.11.2019 18:00;07.11.2019 19:00;3051;1222;513;206;787
07.11.2019 19:00;07.11.2019 20:00;2332;1086;395;192;641
07.11.2019 20:00;07.11.2019 21:00;2002;849;369;140;554
07.11.2019 21:00;07.11.2019 22:00;1946;849;328;105;478
07.11.2019 22:00;07.11.2019 23:00;1134;489;187;60;305
07.11.2019 23:00;08.11.2019 00:00;480;172;101;33;125
08.11.2019 00:00;08.11.2019 01:00;202;72;38;13;43
08.11.2019 01:00;08.11.2019 02:00;109;47;14;2;32
08.11.2019 02:00;08.11.2019 03:00;89;23;12;3;15
08.11.2019 03:00;08.11.2019 04:00;103;22;12;0;9
08.11.2019 04:00;08.11.2019 05:00;176;93;34;4;30
08.11.2019 05:00;08.11.2019 06:00;561;328;80;15;65
08.11.2019 06:00;08.11.2019 07:00;2674;1331;446;55;325
08.11.2019 07:00;08.11.2019 08:00;4447;2290;676;191;933
08.11.2019 08:00;08.11.2019 09:00;3296;1862;616;205;903
08.11.2019 09:00;08.11.2019 10:00;2624;1263;412;136;521
08.11.2019 10:00;08.11.2019 11:00;2666;1358;452;165;574
08.11.2019 11:00;08.11.2019 12:00;2991;1580;469;175;663
08.11.2019 12:00;08.11.2019 13:00;3091;1486;523;206;697
08.11.2019 13:00;08.11.2019 14:00;3462;1604;539;217;790
08.11.2019 14:00;08.11.2019 15:00;4486;2026;769;231;943
08.11.2019 15:00;08.11.2019 16:00;5326;3197;830;369;1236
08.11.2019 16:00;08.11.2019 17:00;4391;2154;710;287;1092
08.11.2019 17:00;08.11.2019 18:00;3039;1356;500;204;803
08.11.2019 18:00;08.11.2019 19:00;2341;1022;382;138;572
08.11.2019 19:00;08.11.2019 20:00;1950;806;329;157;493
08.11.2019 20:00;08.11.2019 21:00;1529;588;257;84;355
08.11.2019 21:00;08.11.2019 22:00;1147;494;197;57;221
08.11.2019 22:00;08.11.2019 23:00;968;365;151;40;202
08.11.2019 23:00;09.11.2019 00:00;839;253;109;38;139
09.11.2019 00:00;09.11.2019 01:00;523;178;79;22;124
09.11.2019 01:00;09.11.2019 02:00;374;118;68;21;80
09.11.2019 02:00;09.11.2019 03:00;316;69;39;9;53
09.11.2019 03:00;09.11.2019 04:00;237;62;35;15;48
09.11.2019 04:00;09.11.2019 05:00;138;66;21;8;29
09.11.2019 05:00;09.11.2019 06:00;176;82;43;5;21
09.11.2019 06:00;09.11.2019 07:00;285;150;46;8;31
09.11.2019 07:00;09.11.2019 08:00;671;281;128;18;119
09.11.2019 08:00;09.11.2019 09:00;954;423;179;19;178
09.11.2019 09:00;09.11.2019 10:00;1377;783;228;42;265
09.11.2019 10:00;09.11.2019 11:00;2096;1080;333;81;438
09.11.2019 11:00;09.11.2019 12:00;2722;1445;449;146;656
09.11.2019 12:00;09.11.2019 13:00;3022;1609;505;186;712
09.11.2019 13:00;09.11.2019 14:00;3113;1549;502;230;804
09.11.2019 14:00;09.11.2019 15:00;3160;1514;569;223;818
09.11.2019 15:00;09.11.2019 16:00;3320;1429;579;236;797
09.11.2019 16:00;09.11.2019 17:00;2960;1286;520;234;783
09.11.2019 17:00;09.11.2019 18:00;2688;1111;439;185;611
09.11.2019 18:00;09.11.2019 19:00;2287;1009;388;171;618
09.11.2019 19:00;09.11.2019 20:00;1471;655;274;99;383
09.11.2019 20:00;09.11.2019 21:00;1129;404;187;53;272
09.11.2019 21:00;09.11.2019 22:00;873;355;155;48;235
09.11.2019 22:00;09.11.2019 23:00;812;313;141;33;214
09.11.2019 23:00;10.11.2019 00:00;813;232;119;30;174
10.11.2019 00:00;10.11.2019 01:00;628;201;130;27;144
10.11.2019 01:00;10.11.2019 02:00;579;191;106;18;149
10.11.2019 02:00;10.11.2019 03:00;439;101;75;15;89
10.11.2019 03:00;10.11.2019 04:00;308;81;64;11;88
10.11.2019 04:00;10.11.2019 05:00;208;66;32;4;36
10.11.2019 05:00;10.11.2019 06:00;117;40;10;5;12
10.11.2019 06:00;10.11.2019 07:00;182;72;43;6;30
10.11.2019 07:00;10.11.2019 08:00;435;183;70;8;87
10.11.2019 08:00;10.11.2019 09:00;473;184;76;9;103
10.11.2019 09:00;10.11.2019 10:00;733;307;114;33;162
10.11.2019 10:00;10.11.2019 11:00;1184;546;223;79;342
10.11.2019 11:00;10.11.2019 12:00;1608;804;346;77;516
10.11.2019 12:00;10.11.2019 13:00;2227;1034;412;104;676
10.11.2019 13:00;10.11.2019 14:00;2483;1148;443;120;757
10.11.2019 14:00;10.11.2019 15:00;2901;1321;500;118;772
10.11.2019 15:00;10.11.2019 16:00;3256;1502;572;190;832
10.11.2019 16:00;10.11.2019 17:00;2952;1409;467;159;775
10.11.2019 17:00;10.11.2019 18:00;2745;1369;421;173;738
10.11.2019 18:00;10.11.2019 19:00;2689;1244;445;143;645
10.11.2019 19:00;10.11.2019 20:00;2672;1200;453;166;664
10.11.2019 20:00;10.11.2019 21:00;1636;792;286;99;419
10.11.2019 21:00;10.11.2019 22:00;1335;644;235;78;349
10.11.2019 22:00;10.11.2019 23:00;1299;618;241;53;305
10.11.2019 23:00;11.11.2019 00:00;484;198;65;28;100
11.11.2019 00:00;11.11.2019 01:00;220;74;21;13;32
11.11.2019 01:00;11.11.2019 02:00;107;39;13;2;22
11.11.2019 02:00;11.11.2019 03:00;72;30;11;4;12
11.11.2019 03:00;11.11.2019 04:00;76;29;12;2;10
11.11.2019 04:00;11.11.2019 05:00;180;112;31;2;13
11.11.2019 05:00;11.11.2019 06:00;614;369;102;15;59
11.11.2019 06:00;11.11.2019 07:00;2647;1366;489;65;348
11.11.2019 07:00;11.11.2019 08:00;4115;2423;779;198;948
11.11.2019 08:00;11.11.2019 09:00;3624;2127;699;232;920
11.11.2019 09:00;11.11.2019 10:00;2623;1372;377;134;530
11.11.2019 10:00;11.11.2019 11:00;2388;1223;397;125;495
11.11.2019 11:00;11.11.2019 12:00;2527;1218;394;154;570
11.11.2019 12:00;11.11.2019 13:00;2698;1286;452;153;651
11.11.2019 13:00;11.11.2019 14:00;2935;1334;478;178;555
11.11.2019 14:00;11.11.2019 15:00;3520;1580;581;178;759
11.11.2019 15:00;11.11.2019 16:00;4950;3041;816;288;1253
11.11.2019 16:00;11.11.2019 17:00;4396;2379;633;308;1140
11.11.2019 17:00;11.11.2019 18:00;2708;1434;512;168;775
11.11.2019 18:00;11.11.2019 19:00;2356;1239;384;171;709
11.11.2019 19:00;11.11.2019 20:00;1977;947;398;180;631
11.11.2019 20:00;11.11.2019 21:00;1614;738;337;129;494
11.11.2019 21:00;11.11.2019 22:00;1416;645;258;86;380
11.11.2019 22:00;11.11.2019 23:00;891;392;159;58;213
11.11.2019 23:00;12.11.2019 00:00;432;142;80;27;118
12.11.2019 00:00;12.11.2019 01:00;149;61;18;6;34
12.11.2019 01:00;12.11.2019 02:00;78;29;20;3;26
12.11.2019 02:00;12.11.2019 03:00;59;17;11;2;8
12.11.2019 03:00;12.11.2019 04:00;59;29;16;2;9
12.11.2019 04:00;12.11.2019 05:00;185;99;22;3;21
12.11.2019 05:00;12.11.2019 06:00;583;375;101;15;63
12.11.2019 06:00;12.11.2019 07:00;2824;1401;463;57;361
12.11.2019 07:00;12.11.2019 08:00;4705;2755;667;196;989
12.11.2019 08:00;12.11.2019 09:00;3718;2058;513;194;873
12.11.2019 09:00;12.11.2019 10:00;2445;1249;414;126;529
12.11.2019 10:00;12.11.2019 11:00;2423;1186;370;148;578
12.11.2019 11:00;12.11.2019 12:00;2645;1297;376;166;585
12.11.2019 12:00;12.11.2019 13:00;2764;1289;441;157;650
12.11.2019 13:00;12.11.2019 14:00;2887;1345;482;172;596
12.11.2019 14:00;12.11.2019 15:00;3539;1461;584;180;726
12.11.2019 15:00;12.11.2019 16:00;5199;3113;771;321;1226
12.11.2019 16:00;12.11.2019 17:00;4271;2220;606;243;1148
12.11.2019 17:00;12.11.2019 18:00;2836;1371;557;192;771
12.11.2019 18:00;12.11.2019 19:00;2672;1283;469;185;818
12.11.2019 19:00;12.11.2019 20:00;2284;1093;386;164;683
12.11.2019 20:00;12.11.2019 21:00;1879;831;320;127;550
12.11.2019 21:00;12.11.2019 22:00;1406;668;261;101;386
12.11.2019 22:00;12.11.2019 23:00;991;465;223;63;293
12.11.2019 23:00;13.11.2019 00:00;428;174;92;25;102
13.11.2019 00:00;13.11.2019 01:00;144;69;33;5;25
13.11.2019 01:00;13.11.2019 02:00;86;38;21;3;19
13.11.2019 02:00;13.11.2019 03:00;47;15;8;2;8
13.11.2019 03:00;13.11.2019 04:00;73;26;17;1;7
13.11.2019 04:00;13.11.2019 05:00;177;106;25;5;19
13.11.2019 05:00;13.11.2019 06:00;571;363;85;12;62
13.11.2019 06:00;13.11.2019 07:00;2825;1394;461;53;344
13.11.2019 07:00;13.11.2019 08:00;4693;2658;726;184;955
13.11.2019 08:00;13.11.2019 09:00;3727;1957;489;189;865
13.11.2019 09:00;13.11.2019 10:00;2495;1278;380;128;495
13.11.2019 10:00;13.11.2019 11:00;2457;1186;402;125;513
13.11.2019 11:00;13.11.2019 12:00;2660;1231;413;162;573
13.11.2019 12:00;13.11.2019 13:00;2732;1374;460;149;558
13.11.2019 13:00;13.11.2019 14:00;2884;1340;490;167;600
13.11.2019 14:00;13.11.2019 15:00;3590;1621;659;182;810
13.11.2019 15:00;13.11.2019 16:00;5075;3122;818;360;1263
13.11.2019 16:00;13.11.2019 17:00;4422;2523;640;326;1167
13.11.2019 17:00;13.11.2019 18:00;2981;1544;556;183;839
13.11.2019 18:00;13.11.2019 19:00;2516;1188;442;150;705
13.11.2019 19:00;13.11.2019 20:00;2233;1106;434;181;661
13.11.2019 20:00;13.11.2019 21:00;1843;819;350;138;522
13.11.2019 21:00;13.11.2019 22:00;1445;671;250;86;397
13.11.2019 22:00;13.11.2019 23:00;997;467;181;52;279
13.11.2019 23:00;14.11.2019 00:00;543;192;74;40;125
14.11.2019 00:00;14.11.2019 01:00;215;84;19;7;43
14.11.2019 01:00;14.11.2019 02:00;88;36;12;5;20
14.11.2019 02:00;14.11.2019 03:00;86;22;6;1;12
14.11.2019 03:00;14.11.2019 04:00;86;30;20;1;12
14.11.2019 04:00;14.11.2019 05:00;166;86;35;2;20
14.11.2019 05:00;14.11.2019 06:00;586;340;84;11;62
14.11.2019 06:00;14.11.2019 07:00;2684;1323;428;45;303
14.11.2019 07:00;14.11.2019 08:00;4572;2575;724;167;957
14.11.2019 08:00;14.11.2019 09:00;3678;2052;580;215;894
14.11.2019 09:00;14.11.2019 10:00;2507;1228;410;118;516
14.11.2019 10:00;14.11.2019 11:00;2508;1238;372;128;523
14.11.2019 11:00;14.11.2019 12:00;2655;1319;458;154;564
14.11.2019 12:00;14.11.2019 13:00;2629;1213;439;136;553
14.11.2019 13:00;14.11.2019 14:00;2992;1299;479;187;641
14.11.2019 14:00;14.11.2019 15:00;3738;1628;661;173;743
14.11.2019 15:00;14.11.2019 16:00;5128;2972;813;380;1245
14.11.2019 16:00;14.11.2019 17:00;4516;2614;713;339;1199
14.11.2019 17:00;14.11.2019 18:00;3084;1467;561;208;783
14.11.2019 18:00;14.11.2019 19:00;2656;1311;468;209;747
14.11.2019 19:00;14.11.2019 20:00;2321;1094;411;196;697
14.11.2019 20:00;14.11.2019 21:00;1944;892;329;102;522
14.11.2019 21:00;14.11.2019 22:00;1633;689;323;101;429
14.11.2019 22:00;14.11.2019 23:00;1095;535;192;71;296
14.11.2019 23:00;15.11.2019 00:00;584;232;109;31;144
15.11.2019 00:00;15.11.2019 01:00;193;74;30;8;45
15.11.2019 01:00;15.11.2019 02:00;134;45;19;8;18
15.11.2019 02:00;15.11.2019 03:00;90;20;17;3;23
15.11.2019 03:00;15.11.2019 04:00;91;43;29;2;13
15.11.2019 04:00;15.11.2019 05:00;188;89;27;4;17
15.11.2019 05:00;15.11.2019 06:00;563;341;83;10;62
15.11.2019 06:00;15.11.2019 07:00;2612;1296;431;54;336
15.11.2019 07:00;15.11.2019 08:00;4491;2472;637;201;915
15.11.2019 08:00;15.11.2019 09:00;3472;1884;465;189;867
15.11.2019 09:00;15.11.2019 10:00;2418;1235;436;126;529
15.11.2019 10:00;15.11.2019 11:00;2592;1350;426;151;606
15.11.2019 11:00;15.11.2019 12:00;2827;1366;459;160;617
15.11.2019 12:00;15.11.2019 13:00;3113;1444;513;215;715
15.11.2019 13:00;15.11.2019 14:00;3499;1590;574;165;734
15.11.2019 14:00;15.11.2019 15:00;4143;1992;749;194;880
15.11.2019 15:00;15.11.2019 16:00;5262;3160;847;329;1299
15.11.2019 16:00;15.11.2019 17:00;4371;2404;695;357;1148
15.11.2019 17:00;15.11.2019 18:00;2994;1396;529;197;739
15.11.2019 18:00;15.11.2019 19:00;2388;1060;386;161;575
15.11.2019 19:00;15.11.2019 20:00;1965;789;321;144;438
15.11.2019 20:00;15.11.2019 21:00;1507;531;286;105;362
15.11.2019 21:00;15.11.2019 22:00;1141;423;175;62;244
15.11.2019 22:00;15.11.2019 23:00;959;373;163;51;198
15.11.2019 23:00;16.11.2019 00:00;877;261;149;52;176
16.11.2019 00:00;16.11.2019 01:00;559;184;106;35;113
16.11.2019 01:00;16.11.2019 02:00;435;129;78;29;110
16.11.2019 02:00;16.11.2019 03:00;343;70;60;9;63
16.11.2019 03:00;16.11.2019 04:00;276;73;41;7;47
16.11.2019 04:00;16.11.2019 05:00;164;62;27;7;32
16.11.2019 05:00;16.11.2019 06:00;184;90;30;6;19
16.11.2019 06:00;16.11.2019 07:00;289;125;41;5;47
16.11.2019 07:00;16.11.2019 08:00;565;286;101;9;89
16.11.2019 08:00;16.11.2019 09:00;742;381;164;21;139
16.11.2019 09:00;16.11.2019 10:00;1376;703;227;41;287
16.11.2019 10:00;16.11.2019 11:00;2143;1088;345;95;439
16.11.2019 11:00;16.11.2019 12:00;2768;1354;460;147;639
16.11.2019 12:00;16.11.2019 13:00;3185;1601;521;188;769
16.11.2019 13:00;16.11.2019 14:00;3121;1480;524;255;768
16.11.2019 14:00;16.11.2019 15:00;3371;1443;566;234;800
16.11.2019 15:00;16.11.2019 16:00;3367;1470;619;249;872
16.11.2019 16:00;16.11.2019 17:00;3032;1211;537;209;732
16.11.2019 17:00;16.11.2019 18:00;2755;1099;516;195;691
16.11.2019 18:00;16.11.2019 19:00;2380;958;400;160;622
16.11.2019 19:00;16.11.2019 20:00;1604;645;322;131;462
16.11.2019 20:00;16.11.2019 21:00;1138;379;209;72;290
16.11.2019 21:00;16.11.2019 22:00;910;333;140;31;186
16.11.2019 22:00;16.11.2019 23:00;837;340;149;38;204
16.11.2019 23:00;17.11.2019 00:00;764;272;152;43;209
17.11.2019 00:00;17.11.2019 01:00;671;230;134;33;152
17.11.2019 01:00;17.11.2019 02:00;589;160;124;19;115
17.11.2019 02:00;17.11.2019 03:00;446;118;90;18;108
17.11.2019 03:00;17.11.2019 04:00;380;86;81;15;101
17.11.2019 04:00;17.11.2019 05:00;200;68;42;7;47
17.11.2019 05:00;17.11.2019 06:00;132;55;20;1;17
17.11.2019 06:00;17.11.2019 07:00;182;64;39;3;26
17.11.2019 07:00;17.11.2019 08:00;397;170;84;7;75
17.11.2019 08:00;17.11.2019 09:00;444;153;92;18;85
17.11.2019 09:00;17.11.2019 10:00;775;361;171;17;152
17.11.2019 10:00;17.11.2019 11:00;1301;576;210;56;357
17.11.2019 11:00;17.11.2019 12:00;1706;777;335;72;420
17.11.2019 12:00;17.11.2019 13:00;2303;958;465;93;610
17.11.2019 13:00;17.11.2019 14:00;2324;1093;453;120;666
17.11.2019 14:00;17.11.2019 15:00;2754;1276;496;137;707
17.11.2019 15:00;17.11.2019 16:00;3150;1476;585;175;872
17.11.2019 16:00;17.11.2019 17:00;2937;1376;494;166;729
17.11.2019 17:00;17.11.2019 18:00;2765;1278;497;156;643
17.11.2019 18:00;17.11.2019 19:00;2403;1177;409;163;599
17.11.2019 19:00;17.11.2019 20:00;2119;1089;384;124;505
17.11.2019 20:00;17.11.2019 21:00;1631;789;271;96;434
17.11.2019 21:00;17.11.2019 22:00;1112;530;202;72;262
17.11.2019 22:00;17.11.2019 23:00;848;369;165;59;187
17.11.2019 23:00;18.11.2019 00:00;399;176;56;34;97
18.11.2019 00:00;18.11.2019 01:00;198;86;30;5;36
18.11.2019 01:00;18.11.2019 02:00;88;32;15;9;19
18.11.2019 02:00;18.11.2019 03:00;52;18;10;1;17
18.11.2019 03:00;18.11.2019 04:00;79;24;16;1;7
18.11.2019 04:00;18.11.2019 05:00;177;94;23;4;27
18.11.2019 05:00;18.11.2019 06:00;628;393;103;14;58
18.11.2019 06:00;18.11.2019 07:00;2896;1423;532;56;340
18.11.2019 07:00;18.11.2019 08:00;4378;2505;723;227;925
18.11.2019 08:00;18.11.2019 09:00;3818;2232;520;211;920
18.11.2019 09:00;18.11.2019 10:00;2423;1234;391;110;571
18.11.2019 10:00;18.11.2019 11:00;2503;1191;397;134;554
18.11.2019 11:00;18.11.2019 12:00;2535;1251;391;145;527
18.11.2019 12:00;18.11.2019 13:00;2672;1268;460;157;605
18.11.2019 13:00;18.11.2019 14:00;3019;1344;425;176;592
18.11.2019 14:00;18.11.2019 15:00;3592;1569;655;200;738
18.11.2019 15:00;18.11.2019 16:00;5195;3043;800;325;1220
18.11.2019 16:00;18.11.2019 17:00;4288;2167;632;258;1160
