session_ID;Garage_ID;User_ID;User_type;Shared_ID;Start_plugin;Start_plugin_hour;End_plugout;End_plugout_hour;El_kWh;Duration_hours;month_plugin;weekdays_plugin;Plugin_category;Duration_category
5211;AsO8;AsO8-4;Private;NA;20.12.2019 11:46;11;21.12.2019 10:24;10;6,05;22,62361111;Dec;Friday;late morning (9-12);More than 18 hours
5212;UT1;UT1-1;Private;NA;20.12.2019 12:37;12;20.12.2019 12:54;12;1,06;0,290277778;Dec;Friday;early afternoon (12-15);Less than 3 hours
5213;AdO1;AdO1-4;Private;NA;20.12.2019 12:44;12;20.12.2019 19:24;19;6,59;6,658888889;Dec;Friday;early afternoon (12-15);Between 6 and 9  hours
5214;AsO4;AsO4-1;Private;NA;20.12.2019 12:54;12;20.12.2019 14:53;14;7,26;1,970833333;Dec;Friday;early afternoon (12-15);Less than 3 hours
5215;UT9;Share-12;Shared;Shared-12;20.12.2019 13:41;13;20.12.2019 18:37;18;26,01;4,923611111;Dec;Friday;early afternoon (12-15);Between 3 and 6 hours
5216;AsO6;AsO6-1;Private;NA;20.12.2019 14:04;14;21.12.2019 07:10;7;1,34;17,09416667;Dec;Friday;early afternoon (12-15);Between 15 and 18 hours
5217;AdO3;AdO3-4;Private;NA;20.12.2019 14:21;14;22.12.2019 10:47;10;29,28;44,42972222;Dec;Friday;early afternoon (12-15);More than 18 hours
5218;Bl2;Bl2-8;Private;NA;20.12.2019 14:22;14;21.12.2019 10:14;10;18,62;19,85166667;Dec;Friday;early afternoon (12-15);More than 18 hours
5219;Ris;Ris-2;Private;NA;20.12.2019 14:35;14;21.12.2019 12:44;12;6,42;22,13916667;Dec;Friday;early afternoon (12-15);More than 18 hours
5220;Bl2;Share-29;Shared;Shared-7;20.12.2019 14:45;14;20.12.2019 18:13;18;11,79;3,461666667;Dec;Friday;early afternoon (12-15);Between 3 and 6 hours
5221;MS1;MS1-2;Private;NA;20.12.2019 14:46;14;20.12.2019 15:53;15;4,06;1,112777778;Dec;Friday;early afternoon (12-15);Less than 3 hours
5222;NR1;NR1-1;Private;NA;20.12.2019 15:02;15;21.12.2019 13:49;13;6,92;22,77166667;Dec;Friday;late afternoon (15-18);More than 18 hours
5223;MS22;AsO4-2;Private;NA;20.12.2019 15:05;15;20.12.2019 16:50;16;4,63;1,764444444;Dec;Friday;late afternoon (15-18);Less than 3 hours
5224;Bl2;Bl2-2;Private;NA;20.12.2019 15:20;15;20.12.2019 19:40;19;14,49;4,333888889;Dec;Friday;late afternoon (15-18);Between 3 and 6 hours
5225;AdA6;AdA6-1;Private;NA;20.12.2019 15:26;15;21.12.2019 14:08;14;6,17;22,705;Dec;Friday;late afternoon (15-18);More than 18 hours
5226;Ris;Ris-1;Private;NA;20.12.2019 15:30;15;20.12.2019 15:32;15;0,24;0,038333333;Dec;Friday;late afternoon (15-18);Less than 3 hours
5227;Ris;Ris-1;Private;NA;20.12.2019 15:33;15;20.12.2019 15:37;15;0,46;0,069722222;Dec;Friday;late afternoon (15-18);Less than 3 hours
5228;Ris;Ris-1;Private;NA;20.12.2019 15:41;15;20.12.2019 15:43;15;0,15;0,024444444;Dec;Friday;late afternoon (15-18);Less than 3 hours
5229;Ris;Ris-1;Private;NA;20.12.2019 15:43;15;20.12.2019 18:58;18;9,15;3,237222222;Dec;Friday;late afternoon (15-18);Between 3 and 6 hours
5230;UT7;UT7-2;Private;NA;20.12.2019 15:58;15;21.12.2019 11:43;11;4,18;19,75111111;Dec;Friday;late afternoon (15-18);More than 18 hours
5231;Bl2;Bl2-3;Private;NA;20.12.2019 16:24;16;21.12.2019 16:24;16;12,05;24;Dec;Friday;late afternoon (15-18);More than 18 hours
5232;UT7;UT7-1;Private;NA;20.12.2019 16:24;16;20.12.2019 19:42;19;21,98;3,284444444;Dec;Friday;late afternoon (15-18);Between 3 and 6 hours
5233;UT7;UT7-5;Private;NA;20.12.2019 16:32;16;21.12.2019 12:09;12;9,59;19,625;Dec;Friday;late afternoon (15-18);More than 18 hours
5234;AsO8;AsO8-3;Private;NA;20.12.2019 16:43;16;22.12.2019 10:31;10;17,04;41,80916667;Dec;Friday;late afternoon (15-18);More than 18 hours
5235;AsO2;Share-22;Shared;Shared-5;20.12.2019 16:46;16;20.12.2019 20:10;20;16,11;3,394166667;Dec;Friday;late afternoon (15-18);Between 3 and 6 hours
5236;AdO1;AdO1-2;Private;NA;20.12.2019 16:49;16;21.12.2019 14:53;14;5,82;22,07722222;Dec;Friday;late afternoon (15-18);More than 18 hours
5237;NR1;NR1-2;Private;NA;20.12.2019 16:53;16;21.12.2019 08:38;8;6,29;15,74222222;Dec;Friday;late afternoon (15-18);Between 15 and 18 hours
5238;UT1;UT1-1;Private;NA;20.12.2019 16:57;16;20.12.2019 17:03;17;0,32;0,088888889;Dec;Friday;late afternoon (15-18);Less than 3 hours
5239;AdA1;AdA1-1;Private;NA;20.12.2019 17:13;17;21.12.2019 17:53;17;5,65;24,66222222;Dec;Friday;late afternoon (15-18);More than 18 hours
5240;AsO2;Share-5;Shared;Shared-4;20.12.2019 17:31;17;20.12.2019 18:19;18;2,96;0,785833333;Dec;Friday;late afternoon (15-18);Less than 3 hours
5241;UT15;UT15-2;Private;NA;20.12.2019 17:48;17;21.12.2019 13:48;13;5,74;20,01138889;Dec;Friday;late afternoon (15-18);More than 18 hours
5242;UT1;UT1-1;Private;NA;20.12.2019 17:56;17;20.12.2019 19:03;19;4,09;1,118055556;Dec;Friday;late afternoon (15-18);Less than 3 hours
5243;AsO10;AsO10-5;Private;NA;20.12.2019 18:02;18;21.12.2019 11:38;11;53,96;17,60416667;Dec;Friday;early evening (18-21);Between 15 and 18 hours
5244;AsO2;Share-5;Shared;Shared-4;20.12.2019 18:19;18;20.12.2019 22:43;22;25,99;4,403333333;Dec;Friday;early evening (18-21);Between 3 and 6 hours
5245;Bl2;Bl2-4;Private;NA;20.12.2019 18:37;18;21.12.2019 12:28;12;20,32;17,85416667;Dec;Friday;early evening (18-21);Between 15 and 18 hours
5246;AsO2;AsO2-1;Private;NA;20.12.2019 18:48;18;22.12.2019 16:25;16;13,71;45,61055556;Dec;Friday;early evening (18-21);More than 18 hours
5247;Bl2;Share-28;Shared;Shared-6;20.12.2019 18:57;18;20.12.2019 22:32;22;14,51;3,569444444;Dec;Friday;early evening (18-21);Between 3 and 6 hours
5248;Ris;Ris-1;Private;NA;20.12.2019 18:59;18;21.12.2019 11:53;11;6,64;16,8975;Dec;Friday;early evening (18-21);Between 15 and 18 hours
5249;SR14;SR14-2;Private;NA;20.12.2019 19:03;19;21.12.2019 11:21;11;43,57;16,31305556;Dec;Friday;early evening (18-21);Between 15 and 18 hours
5250;UT1;UT1-1;Private;NA;20.12.2019 19:18;19;20.12.2019 20:19;20;3,68;1,0075;Dec;Friday;early evening (18-21);Less than 3 hours
5251;Bl2;Bl2-6;Private;NA;20.12.2019 19:27;19;28.12.2019 12:20;12;7,63;184,8791667;Dec;Friday;early evening (18-21);More than 18 hours
5252;UT7;UT7-3;Private;NA;20.12.2019 19:34;19;21.12.2019 10:59;10;7,96;15,40833333;Dec;Friday;early evening (18-21);Between 15 and 18 hours
5253;Bl2;Share-7;Shared;Shared-7;20.12.2019 20:19;20;20.12.2019 23:51;23;23,41;3,531666667;Dec;Friday;early evening (18-21);Between 3 and 6 hours
5254;AdO3;AdO3-1;Shared;Shared-3;20.12.2019 20:22;20;21.12.2019 12:15;12;9,28;15,88083333;Dec;Friday;early evening (18-21);Between 15 and 18 hours
5255;MS1;MS1-2;Private;NA;20.12.2019 20:44;20;20.12.2019 21:04;21;1,23;0,336666667;Dec;Friday;early evening (18-21);Less than 3 hours
5256;AdO3;AdO3-3;Private;NA;20.12.2019 21:02;21;21.12.2019 09:59;9;13,87;12,9375;Dec;Friday;late evening (21-midnight);Between 12 and 15 hours
5257;AsO2;AsO6-1;Shared;Shared-5;20.12.2019 21:10;21;21.12.2019 12:28;12;69,33;15,30666667;Dec;Friday;late evening (21-midnight);Between 15 and 18 hours
5258;AdO1;AdO1-4;Private;NA;20.12.2019 21:28;21;21.12.2019 10:46;10;7,13;13,30166667;Dec;Friday;late evening (21-midnight);Between 12 and 15 hours
5259;AdA1;Share-6;Shared;Shared-1;20.12.2019 22:01;22;21.12.2019 06:31;6;15,69;8,508888889;Dec;Friday;late evening (21-midnight);Between 6 and 9  hours
5260;AsO10;AsO10-1;Private;NA;20.12.2019 22:24;22;21.12.2019 08:09;8;4,66;9,752222222;Dec;Friday;late evening (21-midnight);Between 9 and 12 hours
5261;Bl2;Bl2-1;Private;NA;20.12.2019 22:36;22;21.12.2019 09:44;9;9,26;11,13777778;Dec;Friday;late evening (21-midnight);Between 9 and 12 hours
5262;MS1;MS1-2;Private;NA;21.12.2019 00:30;0;21.12.2019 15:34;15;14,85;15,06666667;Dec;Saturday;early night (midnight-3);Between 15 and 18 hours
5263;MS1;Share-31;Shared;Shared-8;21.12.2019 11:04;11;21.12.2019 12:17;12;2,22;1,213055556;Dec;Saturday;late morning (9-12);Less than 3 hours
5264;NR1;NR1-2;Private;NA;21.12.2019 11:33;11;22.12.2019 12:32;12;6,52;24,98666667;Dec;Saturday;late morning (9-12);More than 18 hours
5265;Bl2;Bl2-8;Private;NA;21.12.2019 11:49;11;21.12.2019 17:13;17;2,1;5,4025;Dec;Saturday;late morning (9-12);Between 3 and 6 hours
5266;Ris;Ris-1;Private;NA;21.12.2019 11:53;11;21.12.2019 11:54;11;0,01;0,008611111;Dec;Saturday;late morning (9-12);Less than 3 hours
5267;UT1;UT1-1;Private;NA;21.12.2019 12:05;12;21.12.2019 13:02;13;3,5;0,958611111;Dec;Saturday;early afternoon (12-15);Less than 3 hours
5268;UT7;UT7-3;Private;NA;21.12.2019 12:15;12;21.12.2019 20:01;20;10,8;7,751944444;Dec;Saturday;early afternoon (12-15);Between 6 and 9  hours
5269;AdO1;AdO1-1;Private;NA;21.12.2019 13:21;13;22.12.2019 16:52;16;22,43;27,51416667;Dec;Saturday;early afternoon (12-15);More than 18 hours
5270;Ris;Ris-2;Private;NA;21.12.2019 13:26;13;23.12.2019 13:00;13;2,52;47,55361111;Dec;Saturday;early afternoon (12-15);More than 18 hours
5271;AsO8;AsO8-4;Private;NA;21.12.2019 13:28;13;22.12.2019 09:23;9;7,54;19,90916667;Dec;Saturday;early afternoon (12-15);More than 18 hours
5272;NR1;NR1-1;Private;NA;21.12.2019 14:39;14;22.12.2019 16:43;16;5,41;26,07527778;Dec;Saturday;early afternoon (12-15);More than 18 hours
5273;UT1;UT1-1;Private;NA;21.12.2019 14:39;14;21.12.2019 14:47;14;0,45;0,124166667;Dec;Saturday;early afternoon (12-15);Less than 3 hours
5274;Ris;Ris-1;Private;NA;21.12.2019 14:53;14;21.12.2019 15:29;15;4,36;0,594444444;Dec;Saturday;early afternoon (12-15);Less than 3 hours
5275;UT15;UT15-1;Private;NA;21.12.2019 15:02;15;22.12.2019 14:46;14;7,96;23,72333333;Dec;Saturday;late afternoon (15-18);More than 18 hours
5276;UT1;UT1-1;Private;NA;21.12.2019 15:13;15;21.12.2019 16:16;16;3,85;1,055;Dec;Saturday;late afternoon (15-18);Less than 3 hours
5277;Bl2;Bl2-5;Private;NA;21.12.2019 15:13;15;21.12.2019 18:18;18;8,49;3,076666667;Dec;Saturday;late afternoon (15-18);Between 3 and 6 hours
5278;AsO6;AsO6-1;Private;NA;21.12.2019 15:37;15;22.12.2019 10:57;10;5,16;19,33027778;Dec;Saturday;late afternoon (15-18);More than 18 hours
5279;AdO3;AdO3-3;Private;NA;21.12.2019 15:37;15;22.12.2019 13:01;13;15,31;21,40027778;Dec;Saturday;late afternoon (15-18);More than 18 hours
5280;AdA6;AdA6-1;Private;NA;21.12.2019 15:42;15;23.12.2019 12:18;12;7,97;44,60388889;Dec;Saturday;late afternoon (15-18);More than 18 hours
5281;Ris;Ris-1;Private;NA;21.12.2019 15:44;15;NA;NA;7,38;NA;Dec;Saturday;late afternoon (15-18);NA
5282;Bl2;Bl2-2;Private;NA;21.12.2019 16:10;16;21.12.2019 21:55;21;15,16;5,751111111;Dec;Saturday;late afternoon (15-18);Between 3 and 6 hours
5283;UT7;UT7-5;Private;NA;21.12.2019 16:15;16;22.12.2019 13:49;13;6,99;21,56027778;Dec;Saturday;late afternoon (15-18);More than 18 hours
5284;Bl2;Bl2-1;Private;NA;21.12.2019 16:39;16;21.12.2019 18:57;18;6,63;2,300555556;Dec;Saturday;late afternoon (15-18);Less than 3 hours
5285;UT1;UT1-1;Private;NA;21.12.2019 16:47;16;21.12.2019 17:33;17;2,82;0,772777778;Dec;Saturday;late afternoon (15-18);Less than 3 hours
5286;AdO3;AdO3-2;Private;NA;21.12.2019 16:52;16;22.12.2019 16:45;16;11,44;23,89805556;Dec;Saturday;late afternoon (15-18);More than 18 hours
5287;UT7;UT7-2;Private;NA;21.12.2019 17:03;17;21.12.2019 17:14;17;1,23;0,186111111;Dec;Saturday;late afternoon (15-18);Less than 3 hours
5288;Bl2;Bl2-3;Private;NA;21.12.2019 17:08;17;23.12.2019 08:17;8;4,69;39,1525;Dec;Saturday;late afternoon (15-18);More than 18 hours
5289;MS1;MS1-2;Private;NA;21.12.2019 17:19;17;21.12.2019 19:16;19;4,64;1,940555556;Dec;Saturday;late afternoon (15-18);Less than 3 hours
5290;AsO4;AsO4-1;Private;NA;21.12.2019 18:14;18;21.12.2019 19:50;19;5,9;1,5975;Dec;Saturday;early evening (18-21);Less than 3 hours
5291;AsO10;AsO10-1;Private;NA;21.12.2019 18:16;18;22.12.2019 07:14;7;12,39;12,96833333;Dec;Saturday;early evening (18-21);Between 12 and 15 hours
5292;UT7;UT7-2;Private;NA;21.12.2019 18:27;18;22.12.2019 12:08;12;9,43;17,67222222;Dec;Saturday;early evening (18-21);Between 15 and 18 hours
5293;AdO1;AdO1-4;Private;NA;21.12.2019 18:42;18;22.12.2019 10:48;10;7,32;16,09444444;Dec;Saturday;early evening (18-21);Between 15 and 18 hours
5294;AdA1;AdA1-1;Private;NA;21.12.2019 19:43;19;22.12.2019 11:00;11;3,64;15,28972222;Dec;Saturday;early evening (18-21);Between 15 and 18 hours
5295;MS1;MS1-2;Private;NA;21.12.2019 20:01;20;22.12.2019 11:29;11;5,24;15,47277778;Dec;Saturday;early evening (18-21);Between 15 and 18 hours
5296;AsO2;Share-20;Shared;Shared-5;21.12.2019 20:15;20;22.12.2019 13:23;13;13,24;17,13555556;Dec;Saturday;early evening (18-21);Between 15 and 18 hours
5297;SR14;SR14-1;Private;NA;21.12.2019 20:30;20;22.12.2019 08:37;8;46,02;12,11583333;Dec;Saturday;early evening (18-21);Between 12 and 15 hours
5298;AdO1;AdO1-2;Private;NA;21.12.2019 20:49;20;22.12.2019 10:04;10;6,97;13,25027778;Dec;Saturday;early evening (18-21);Between 12 and 15 hours
5299;Bl2;Bl2-1;Private;NA;21.12.2019 22:08;22;22.12.2019 12:18;12;8,76;14,175;Dec;Saturday;late evening (21-midnight);Between 12 and 15 hours
5300;UT1;UT1-1;Private;NA;21.12.2019 23:29;23;22.12.2019 16:03;16;10,27;16,57055556;Dec;Saturday;late evening (21-midnight);Between 15 and 18 hours
5301;Bl2;Bl2-4;Private;NA;22.12.2019 03:11;3;22.12.2019 12:41;12;4,39;9,508333333;Dec;Sunday;late night (3-6);Between 9 and 12 hours
5302;AsO2;Share-4;Shared;Shared-4;22.12.2019 11:07;11;23.12.2019 08:27;8;7,2;21,33805556;Dec;Sunday;late morning (9-12);More than 18 hours
5303;MS22;AsO4-2;Private;NA;22.12.2019 13:09;13;NA;NA;8,92;NA;Dec;Sunday;early afternoon (12-15);NA
5304;AsO4;AsO4-1;Private;NA;22.12.2019 13:25;13;22.12.2019 17:59;17;5,22;4,570555556;Dec;Sunday;early afternoon (12-15);Between 3 and 6 hours
5305;AdO3;AdO3-1;Shared;Shared-3;22.12.2019 13:49;13;22.12.2019 15:44;15;6,35;1,904166667;Dec;Sunday;early afternoon (12-15);Less than 3 hours
5306;MS22;MS22-1;Private;NA;22.12.2019 13:50;13;22.12.2019 19:33;19;32,48;5,706111111;Dec;Sunday;early afternoon (12-15);Between 3 and 6 hours
5307;Bl2;Bl2-8;Private;NA;22.12.2019 13:57;13;22.12.2019 17:54;17;14,87;3,953888889;Dec;Sunday;early afternoon (12-15);Between 3 and 6 hours
5308;AdO1;AdO1-2;Private;NA;22.12.2019 14:03;14;22.12.2019 19:19;19;6,39;5,265277778;Dec;Sunday;early afternoon (12-15);Between 3 and 6 hours
5309;Bl2;Bl2-5;Private;NA;22.12.2019 14:40;14;22.12.2019 16:24;16;3,87;1,725555556;Dec;Sunday;early afternoon (12-15);Less than 3 hours
5310;AdO1;AdO1-3;Private;NA;22.12.2019 15:00;15;22.12.2019 15:55;15;6,65;0,918611111;Dec;Sunday;late afternoon (15-18);Less than 3 hours
5311;MS1;Share-31;Shared;Shared-8;22.12.2019 15:01;15;22.12.2019 18:40;18;6,72;3,641944444;Dec;Sunday;late afternoon (15-18);Between 3 and 6 hours
5312;UT7;UT7-2;Private;NA;22.12.2019 15:10;15;23.12.2019 09:32;9;5,9;18,3625;Dec;Sunday;late afternoon (15-18);More than 18 hours
5313;AsO8;AsO8-4;Private;NA;22.12.2019 15:10;15;22.12.2019 17:21;17;6,86;2,181111111;Dec;Sunday;late afternoon (15-18);Less than 3 hours
5314;Bl2;Bl2-7;Private;NA;22.12.2019 15:13;15;23.12.2019 14:56;14;10,03;23,72472222;Dec;Sunday;late afternoon (15-18);More than 18 hours
5315;UT15;UT15-1;Private;NA;22.12.2019 15:37;15;23.12.2019 16:40;16;2,74;25,05888889;Dec;Sunday;late afternoon (15-18);More than 18 hours
5316;UT7;UT7-5;Private;NA;22.12.2019 16:29;16;22.12.2019 17:01;17;1,98;0,540277778;Dec;Sunday;late afternoon (15-18);Less than 3 hours
5317;AsO10;AsO10-1;Private;NA;22.12.2019 17:06;17;22.12.2019 18:54;18;4,7;1,793611111;Dec;Sunday;late afternoon (15-18);Less than 3 hours
5318;SR2;SR2-1;Private;NA;22.12.2019 17:49;17;23.12.2019 08:16;8;18,96;14,44972222;Dec;Sunday;late afternoon (15-18);Between 12 and 15 hours
5319;AdO1;AdO1-4;Private;NA;22.12.2019 17:53;17;24.12.2019 16:03;16;2,13;46,15722222;Dec;Sunday;late afternoon (15-18);More than 18 hours
5320;Bl2;Share-8;Shared;Shared-7;22.12.2019 17:54;17;22.12.2019 19:47;19;11,71;1,890277778;Dec;Sunday;late afternoon (15-18);Less than 3 hours
5321;Ris;Ris-1;Private;NA;22.12.2019 18:05;18;23.12.2019 11:33;11;25,38;17,46527778;Dec;Sunday;early evening (18-21);Between 15 and 18 hours
5322;NR1;NR1-2;Private;NA;22.12.2019 18:14;18;22.12.2019 20:46;20;7,99;2,541944444;Dec;Sunday;early evening (18-21);Less than 3 hours
5323;MS1;MS1-2;Private;NA;22.12.2019 18:24;18;23.12.2019 08:17;8;16,79;13,88611111;Dec;Sunday;early evening (18-21);Between 12 and 15 hours
5324;AsO8;AsO8-4;Private;NA;22.12.2019 18:25;18;23.12.2019 09:55;9;5,86;15,49638889;Dec;Sunday;early evening (18-21);Between 15 and 18 hours
5325;Bl2;Bl2-8;Private;NA;22.12.2019 18:34;18;23.12.2019 00:36;0;3,18;6,044166667;Dec;Sunday;early evening (18-21);Between 6 and 9  hours
5326;AsO6;AsO6-1;Private;NA;22.12.2019 19:13;19;23.12.2019 14:15;14;5,09;19,02944444;Dec;Sunday;early evening (18-21);More than 18 hours
5327;SR2;SR2-3;Private;NA;22.12.2019 20:15;20;23.12.2019 08:06;8;42,05;11,84527778;Dec;Sunday;early evening (18-21);Between 9 and 12 hours
5328;UT7;UT7-3;Private;NA;22.12.2019 20:53;20;23.12.2019 18:42;18;11,5;21,82944444;Dec;Sunday;early evening (18-21);More than 18 hours
5329;Bl2;Share-8;Shared;Shared-6;22.12.2019 20:55;20;23.12.2019 13:26;13;12,31;16,51638889;Dec;Sunday;early evening (18-21);Between 15 and 18 hours
5330;NR1;NR1-2;Private;NA;22.12.2019 20:58;20;23.12.2019 09:31;9;2,36;12,54972222;Dec;Sunday;early evening (18-21);Between 12 and 15 hours
5331;AsO4;AsO4-1;Private;NA;22.12.2019 21:02;21;23.12.2019 07:34;7;6,3;10,53388889;Dec;Sunday;late evening (21-midnight);Between 9 and 12 hours
5332;AdA1;AdA1-1;Private;NA;22.12.2019 21:37;21;23.12.2019 06:27;6;16,15;8,838888889;Dec;Sunday;late evening (21-midnight);Between 6 and 9  hours
5333;AdO3;AdO3-1;Shared;Shared-3;22.12.2019 21:38;21;23.12.2019 08:37;8;4,99;10,98833333;Dec;Sunday;late evening (21-midnight);Between 9 and 12 hours
5334;AsO10;AsO10-1;Private;NA;22.12.2019 22:15;22;23.12.2019 07:07;7;7,59;8,875833333;Dec;Sunday;late evening (21-midnight);Between 6 and 9  hours
5335;Bl2;Bl2-8;Private;NA;23.12.2019 01:01;1;23.12.2019 15:56;15;2,31;14,90722222;Dec;Monday;early night (midnight-3);Between 12 and 15 hours
5336;NR1;NR1-3;Private;NA;23.12.2019 08:16;8;23.12.2019 10:16;10;13,24;1,998055556;Dec;Monday;early morning (6-9);Less than 3 hours
5337;AsO2;Share-4;Shared;Shared-5;23.12.2019 09:38;9;23.12.2019 10:14;10;2,04;0,596111111;Dec;Monday;late morning (9-12);Less than 3 hours
5338;AsO8;AsO8-4;Private;NA;23.12.2019 10:23;10;24.12.2019 07:48;7;2,76;21,40583333;Dec;Monday;late morning (9-12);More than 18 hours
5339;SR2;Share-17;Shared;Shared-10;23.12.2019 11:23;11;NA;NA;0,06;NA;Dec;Monday;late morning (9-12);NA
5340;SR2;Share-17;Shared;Shared-10;23.12.2019 11:23;11;NA;NA;0,05;NA;Dec;Monday;late morning (9-12);NA
5341;SR2;Share-32;Shared;Shared-10;23.12.2019 11:23;11;NA;NA;3,55;NA;Dec;Monday;late morning (9-12);NA
5342;SR2;Share-17;Shared;Shared-10;23.12.2019 11:23;11;NA;NA;0,01;NA;Dec;Monday;late morning (9-12);NA
5343;SR2;Share-17;Shared;Shared-10;23.12.2019 11:23;11;NA;NA;0,02;NA;Dec;Monday;late morning (9-12);NA
5344;SR2;Share-17;Shared;Shared-10;23.12.2019 11:23;11;NA;NA;0,96;NA;Dec;Monday;late morning (9-12);NA
5345;SR2;Share-32;Shared;Shared-10;23.12.2019 11:23;11;NA;NA;20,45;NA;Dec;Monday;late morning (9-12);NA
5346;MS22;AsO4-2;Private;NA;23.12.2019 12:21;12;24.12.2019 12:51;12;5,4;24,51138889;Dec;Monday;early afternoon (12-15);More than 18 hours
5347;UT7;UT7-2;Private;NA;23.12.2019 12:48;12;23.12.2019 15:44;15;5,17;2,928611111;Dec;Monday;early afternoon (12-15);Less than 3 hours
5348;AdO3;AdO3-1;Shared;Shared-3;23.12.2019 13:04;13;23.12.2019 14:41;14;6,01;1,613055556;Dec;Monday;early afternoon (12-15);Less than 3 hours
5349;Bl2;Share-7;Shared;Shared-7;23.12.2019 13:06;13;23.12.2019 16:25;16;24,2;3,32;Dec;Monday;early afternoon (12-15);Between 3 and 6 hours
5350;Bl2;Bl2-2;Private;NA;23.12.2019 13:07;13;23.12.2019 13:14;13;0,4;0,115277778;Dec;Monday;early afternoon (12-15);Less than 3 hours
5351;NR1;NR1-2;Private;NA;23.12.2019 13:15;13;23.12.2019 16:47;16;2,16;3,5425;Dec;Monday;early afternoon (12-15);Between 3 and 6 hours
5352;NR1;NR1-1;Private;NA;23.12.2019 13:28;13;23.12.2019 14:02;14;1,97;0,562777778;Dec;Monday;early afternoon (12-15);Less than 3 hours
5353;Ris;Ris-2;Private;NA;23.12.2019 13:36;13;NA;NA;23,91;NA;Dec;Monday;early afternoon (12-15);NA
5354;UT1;UT1-1;Private;NA;23.12.2019 13:45;13;23.12.2019 14:34;14;2,98;0,818611111;Dec;Monday;early afternoon (12-15);Less than 3 hours
5355;SR2;SR2-1;Private;NA;23.12.2019 13:46;13;24.12.2019 12:33;12;20,71;22,78027778;Dec;Monday;early afternoon (12-15);More than 18 hours
5356;AsO10;AsO10-1;Private;NA;23.12.2019 14:27;14;23.12.2019 14:52;14;1,49;0,4125;Dec;Monday;early afternoon (12-15);Less than 3 hours
5357;Ris;Ris-1;Private;NA;23.12.2019 14:48;14;NA;NA;2,25;NA;Dec;Monday;early afternoon (12-15);NA
5358;AsO4;AsO4-1;Private;NA;23.12.2019 14:51;14;23.12.2019 17:07;17;8,39;2,273888889;Dec;Monday;early afternoon (12-15);Less than 3 hours
5359;AdO3;AdO3-1;Shared;Shared-3;23.12.2019 14:56;14;23.12.2019 17:52;17;1,7;2,935833333;Dec;Monday;early afternoon (12-15);Less than 3 hours
5360;AdA6;AdA6-1;Private;NA;23.12.2019 15:11;15;23.12.2019 15:40;15;1,57;0,4825;Dec;Monday;late afternoon (15-18);Less than 3 hours
5361;UT1;UT1-1;Private;NA;23.12.2019 15:40;15;23.12.2019 16:01;16;1,27;0,3525;Dec;Monday;late afternoon (15-18);Less than 3 hours
5362;AdA6;AdA6-1;Private;NA;23.12.2019 15:52;15;24.12.2019 11:02;11;3,92;19,15472222;Dec;Monday;late afternoon (15-18);More than 18 hours
5363;AsO8;AsO8-3;Private;NA;23.12.2019 15:54;15;24.12.2019 06:38;6;10,98;14,73361111;Dec;Monday;late afternoon (15-18);Between 12 and 15 hours
5364;MS22;MS22-1;Private;NA;23.12.2019 16:10;16;24.12.2019 10:50;10;35,73;18,66638889;Dec;Monday;late afternoon (15-18);More than 18 hours
5365;Bl2;Share-27;Shared;Shared-6;23.12.2019 16:21;16;23.12.2019 18:03;18;9,58;1,7;Dec;Monday;late afternoon (15-18);Less than 3 hours
5366;Bl2;Bl2-3;Private;NA;23.12.2019 16:30;16;24.12.2019 10:01;10;15,91;17,51305556;Dec;Monday;late afternoon (15-18);Between 15 and 18 hours
5367;Ris;Ris-1;Private;NA;23.12.2019 16:35;16;NA;NA;17,48;NA;Dec;Monday;late afternoon (15-18);NA
5368;UT7;UT7-5;Private;NA;23.12.2019 16:44;16;24.12.2019 13:48;13;9,39;21,06805556;Dec;Monday;late afternoon (15-18);More than 18 hours
5369;AdO1;AdO1-2;Private;NA;23.12.2019 17:02;17;26.12.2019 13:28;13;3,99;68,44;Dec;Monday;late afternoon (15-18);More than 18 hours
5370;Bl2;Share-25;Shared;Shared-7;23.12.2019 17:06;17;24.12.2019 10:13;10;34,09;17,11666667;Dec;Monday;late afternoon (15-18);Between 15 and 18 hours
5371;AsO10;AsO10-1;Private;NA;23.12.2019 17:23;17;23.12.2019 20:40;20;11,71;3,292222222;Dec;Monday;late afternoon (15-18);Between 3 and 6 hours
